course number,name,units,schedule,professor
28180,NSTP Common Module CMC MWX,0.0,M 1-4PM,"AVECILLA, VICTOR"
24375,Nutr 202 TBCD,3.0,T 8-11AM,"AMARRA, MA SOFIA"
24376,Nutr 225 SBCD,3.0,S 8-11AM,"CALLANTA, LUZ FELICIDAD"
24377,Nutr 265 HBCD,3.0,Th 8-11AM,"AMARRA, MA SOFIA"
24378,Nutr 299 MIJK,3.0,M 1-4PM,"BAYAGA, CECILE LEAH"
24417,Nutr 300 BJV,6.0,TBA,"VILLARINO, BLANCA"
24414,Nutr 350 MSVA,3.0,T 1-4PM,"AMARRA, MA SOFIA"
60061,PA 101 THR,3.0,TTh 8:30-10AM,"BERSE, KRISTOFFER"
60109,PA 101 THR-1,3.0,TTh 8:30-10AM,"BAGUS, ISAGANI"
60069,PA 101 WFU,3.0,WF 10-11:30AM,"CALUGAY, ZITA CONCEPCION"
60067,PA 102 THW,3.0,TTh 1-2:30PM,"CABOTAJE, CHARLIE"
60068,PA 102 THX,3.0,TTh 2:30-4PM,"CABOTAJE, CHARLIE"
60123,PA 103 MWV,3.0,MW 11:30AM-1PM,TBA
60118,PA 104 THW,3.0,TTh 1-2:30PM,"MUYOT, JUSTIN ALBERT"
60091,PA 104 WFW,3.0,WF 1-2:30PM,"MUYOT, JUSTIN ALBERT"
60106,PA 105 SWX,3.0,S 9AM-12PM,TBA
60135,PA 106 THY,3.0,TTh 4-5:30PM,"MADRONA, SEVERO"
60136,PA 107 MWR,3.0,MW 8-9:30AM,"PERANTE-CALINA, LIZAN"
60059,PA 111 THR,3.0,TTh 8:30-10AM,"ALAMPAY, ERWIN GASPAR"
60070,PA 111 WFV,3.0,WF 11:30AM-1PM,"CALUGAY, ZITA CONCEPCION"
60058,PA 112 WFR,3.0,WF 8:30-10AM,"ALAMPAY, ERWIN GASPAR"
60117,PA 112 WFV,3.0,WF 11:30AM-1PM,TBA
60065,PA 113 WFR,3.0,WF 8:30-10AM,"CABOTAJE, CHARLIE"
60066,PA 113 WFU,3.0,WF 10-11:30AM,"CABOTAJE, CHARLIE"
60113,PA 121 THZ,3.0,TTh 5:30-7PM,TBA
60092,PA 124 SRU,3.0,S 9AM-12PM,"PENALOSA, MA CARMEN"
60055,PA 131 THU,3.0,TTh 10-11:30AM,"FLORES, HERISADEL"
60112,PA 131 WFU,3.0,WF 10-11:30AM,"FLORES, HERISADEL"
60124,PA 132 HZZ,3.0,Th 5:30-8:30PM,"PEREZ, CARMELA"
60060,PA 141 THQ,3.0,TTh 7-8:30AM,"BERSE, KRISTOFFER"
60122,PA 142 WZZ,3.0,W 5:30-8:30PM,"FLORANO, EBINEZER"
60138,PA 143 SRU,3.0,S 9AM-12PM,"SAGUIL, DAN"
60084,PA 143 WFU,3.0,WF 10-11:30AM,"SAGUIL, DAN"
60105,PA 151 THW,3.0,TTh 1-2:30PM,TBA
60125,PA 152 TH1,3.0,TTh 8-9:30AM,TBA
60104,PA 161 MWR,3.0,MW 8-9:30AM,"CALINA, LIZAN"
60093,PA 162 THY,3.0,TTh 4-5:30PM,"MADRONA, SEVERO"
60094,"PA 191 MWYEmbedding Futures Thinking in Governance and Public Policy: Traditions, Trajectories, and Designs",3.0,MW 4-5:30PM,TBA
60102,PA 199.1 MWX,3.0,M 1-4PM,"MANALO, ABRAHAM"
60054,PA 199.2 MWX,3.0,M 1-4PM,"FLORES, HERISADEL"
60056,PA 199.2 WWX,3.0,W 1-4PM,"UGADDAN, REGINALD"
60062,PA 201 HZZ,3.0,Th 5:30-8:30PM,"BASILIO, ENRICO"
60072,PA 201 MYZ,3.0,M 4-7PM,"BRILLANTES, ALEX"
60077,PA 201 TZZ,3.0,T 5:30-8:30PM,"CUARESMA, JOCELYN"
60087,PA 201 WZZ,3.0,W 5:30-8:30PM,"ILAGO, SIMEON"
60078,PA 208 MZZ,3.0,M 5:30-8:30PM,"CUARESMA, JOCELYN"
60051,PA 208 TYZ,3.0,T 4-7PM,"CELESTINO, ALICIA"
60107,PA 208 WZZ,3.0,W 5:30-8:30PM,"BAYLON, MINERVA"
60095,PA 209 HZZ,3.0,Th 5:30-8:30PM,"BARUA-YAP, MARILYN"
60096,PA 209 WZZ,3.0,W 5:30-8:30PM,"DELLORO, ALDER"
60085,PA 210 WZZ,3.0,W 5:30-8:30PM,"SAGUIL, DAN"
60097,PA 211 SWX,3.0,S 1-4PM,"PENALOSA, MA CARMEN"
60115,PA 221 FZZ,3.0,F 5:30-8:30PM,"DOMINGO, MA. OLIVA"
60114,PA 227 MZZ,3.0,M 5:30-8:30PM,"DOMINGO, MA. OLIVA"
60098,PA 231 TZZ,3.0,T 5:30-8:30PM,"MADRONA, SEVERO"
60079,PA 233 WZZ,3.0,W 5:30-8:30PM,"CUARESMA, JOCELYN"
60099,PA 234 FZZ,3.0,F 5:30-8:30PM,"PEREZ, CARMELA"
60100,PA 241 HZZ,3.0,Th 6-9PM,"FERNANDEZ, LORENA"
60101,PA 241 MZZ,3.0,M 5:30-8:30PM,"DELLORO, ALDER"
60110,PA 241 SWX,3.0,S 1-4PM,"CRUZ, RIZALINO"
60137,PA 242.1 HZZ,3.0,Th 5:30-8:30PM,"FLORANO, EBINEZER"
60119,PA 242.2 HZZ,3.0,Th 5:30-8:30PM,"FLORANO, EBINEZER"
60103,PA 242.2 SRU,3.0,S 9AM-12PM,"MANALO, ABRAHAM"
60120,PA 243 FZZ,3.0,F 5:30-8:30PM,"FLORANO, EBINEZER"
60064,PA 245 MZZ,3.0,M 5:30-8:30PM,"BASILIO, ENRICO"
60134,PA 245 MZZ-1,3.0,M 5:30-8:30PM,"ILAGO, SIMEON"
60083,PA 251 TZZ,3.0,T 5:30-8:30PM,"TUMANUT, MICHAEL"
60052,PA 251 WYZ,3.0,W 4-7PM,"CELESTINO, ALICIA"
60088,PA 252 FZZ,3.0,F 5:30-8:30PM,"ILAGO, SIMEON"
60053,PA 257 HYZ,3.0,Th 4-7PM,"CELESTINO, ALICIA"
60076,PA 276 WZZ,3.0,W 5:30-8:30PM,"CRUZ, RIZALINO"
60080,PA 282 HZZ,3.0,Th 5:30-8:30PM,"DIOLA, MARIA FAINA"
60108,PA 283 FZZ,3.0,F 5:30-8:30PM,TBA
60121,PA 289 WZZ,3.0,W 5:30-8:30PM,"DIOLA, MARIA FAINA"
60075,PA 291 SRUEnvironmental Policy and Governance,3.0,S 9AM-12PM,"CRUZ, RIZALINO"
60086,PA 291 WZZDevelopmental Governance,3.0,W 5:30-8:30PM,"RAQUIZA, MARIA VICTORIA"
60111,PA 299.1 FZZ,3.0,F 5:30-8:30PM,"UGADDAN, REGINALD"
60127,PA 299.1 MZZ,3.0,M 5:30-8:30PM,"TIGLAO, NORIEL CHRISTOPHER"
60074,PA 299.1 SWX,3.0,S 1-4PM,"CRUZ, RIZALINO"
60082,PA 299.2 HZZ,3.0,Th 5:30-8:30PM,"TUMANUT, MICHAEL"
60057,PA 299.2 WZZ,3.0,W 5:30-8:30PM,"UGADDAN, REGINALD"
60128,PA 300 1,3.0,TBA,TBA
60129,PA 300 2,6.0,TBA,TBA
60116,PA 301 TZZ,3.0,T 5:30-8:30PM,"CO, EDNA ESTIFANIA"
60126,PA 329 HZZ,3.0,Th 5:30-8:30PM,"REBULLIDA, MA. LOURDES"
60063,PA 332 TZZ,3.0,T 5:30-8:30PM,"BASILIO, ENRICO"
60073,PA 359 WYZ,3.0,W 4-7PM,"BRILLANTES, ALEX"
60081,PA 399 MZZ,3.0,M 5:30-8:30PM,"DIOLA, MARIA FAINA"
60130,PA 400 1,3.0,TBA,TBA
60131,PA 400 2,6.0,TBA,TBA
60132,PA 400 3,9.0,TBA,TBA
60133,PA 400 4,12.0,TBA,TBA
15552,Pan Pil 17 WFW,3.0,WF 1-2:30PM,"MORALES, DEIDRE"
15566,Pan Pil 17 WFX,3.0,WF 2:30-4PM,"MORALES, DEIDRE"
15615,Pan Pil 19 THX,3.0,TTh 2:30-4PM,"HERNANDO, PAULINE MARI"
15687,Pan Pil 19 WFU,3.0,WF 10-11:30AM,"NERI, BERNADETTE"
15688,Pan Pil 19 WFX,3.0,WF 2:30-4PM,"NERI, BERNADETTE"
15663,Pan Pil 101 WFX,3.0,WF 2:30-4PM,"MENDOZA, AMADO ANTHONY"
15621,Pan Pil 101 WFY,3.0,WF 4-5:30PM,"MENDOZA, AMADO ANTHONY"
15696,Pan Pil 103 THR,3.0,TTh 8:30-10AM,"ROSAL, NOEMI"
15607,Pan Pil 103 WFV,3.0,WF 11:30AM-1PM,"ROSAL, NOEMI"
15618,Pan Pil 105 THY,3.0,TTh 4-5:30PM,"HERNANDO, PAULINE MARI"
15581,Pan Pil 120 TNOP,3.0,T 5:30-8:30PM,"ZAFRA, GALILEO"
15612,Pan Pil 162 THX,3.0,TTh 2:30-4PM,"CLETO, MARIA LUNA"
15665,Pan Pil 165 SIJK,3.0,S 1-4PM,"ORTIZ, WILL"
15666,Pan Pil 165 WFW,3.0,WF 1-2:30PM,"EVASCO, EUGENE"
15623,Pan Pil 181 WFZ,3.0,WF 5:30-7PM,"MENDOZA, AMADO ANTHONY"
15709,Pan Pil 186 WFQ,3.0,WF 7-8:30AM,"ACUÑA, ARBEEN"
15712,Pan Pil 190 MWX,3.0,M 1-4PM,"MENDOZA, AMADO ANTHONY"
15631,Pan Pil 190 THU,3.0,TTh 10-11:30AM,"RODRIGUEZ, ROMMEL"
15600,Pan Pil 190 WFU-1,3.0,WF 10-11:30AM,CONCEALED
15611,Pan Pil 190 WFW,3.0,WF 1-2:30PM,"BARBAZA, PENAFRANCIA RANIELA"
15583,Pan Pil 202 MNOP,3.0,M 5-8PM,"ATIENZA, GLECY"
15647,Pan Pil 222 TNOP,3.0,T 5-8PM,"GONZALES, VLADIMEIR"
15591,Pan Pil 240 HNOP,3.0,Th 5-8PM,"BAQUIRAN, ROMULO"
15594,Pan Pil 261 FNOP,3.0,F 5-8PM,"ATIENZA, GLECY"
15590,Pan Pil 290 WNOP,3.0,W 5-8PM,"BARBAZA, PENAFRANCIA RANIELA"
15661,Pan Pil 298 SNOP,3.0,S 5-8PM,"BARBAZA, PENAFRANCIA RANIELA"
15598,Pan Pil 299 SCDE,3.0,S 9AM-12PM,"ORTIZ, WILL"
15697,Pan Pil 300 THQ,6.0,TTh 7-8:30AM,TBA
15660,Pan Pil 310 SNOP,3.0,S 5-8PM,"ANDRADA, MICHAEL FRANCIS"
15662,Pan Pil 330 SIJK,3.0,S 1-4PM,"BARBAZA, PENAFRANCIA RANIELA"
15692,Pan Pil 380 SIJK,3.0,S 1-4PM,"ORTIZ, WILL"
24951,PE 1 MBC,2.0,M 8-10AM,"LARIOSA, CATHERINE JOY"
24952,PE 1 MDE,2.0,M 10AM-12PM,"LARIOSA, CATHERINE JOY"
24954,PE 1 MDE-1,2.0,M 10AM-12PM,"MANILA, LUIS"
25064,PE 1 MDE-2,2.0,M 10AM-12PM,"ANDRESIO, ALVIN LLOYD"
25157,PE 1 SBC,2.0,S 8-10AM,TBA
25158,PE 1 SDE,2.0,S 10AM-12PM,TBA
25167,PE 1 SDE-1,2.0,S 10AM-12PM,TBA
24953,PE 1 WFC,2.0,WF 9-10AM,"MANILA, LUIS"
24955,PE 1 WFE,2.0,WF 11AM-12PM,"RAVAL, KENNETH MARIUS"
25065,PE 1 WFE-1,2.0,WF 11AM-12PM,"ANDRESIO, ALVIN LLOYD"
25066,PE 1 WFG,2.0,WF 12-1PM,"ANDRESIO, ALVIN LLOYD"
24956,PE 1 WFI,2.0,WF 1-2PM,"RAVAL, KENNETH MARIUS"
25054,PE 1 WFJ,2.0,WF 2-3PM,"ASERON, MICHIKO"
25092,PE 2 PG FAB,2.0,F 7-9AM,"YLEAÑA, CATE JESSIE ANN"
25091,PE 2 PG HAB,2.0,Th 7-9AM,"YLEAÑA, CATE JESSIE ANN"
24962,PE 2 AKD HCD,2.0,Th 9-11AM,"LOGAN, IAN LAWRENCE"
24963,PE 2 AKD HIJ,2.0,Th 1-3PM,"LOGAN, IAN LAWRENCE"
25070,PE 2 AKD HKL,2.0,Th 3-5PM,"LOGAN, IAN LAWRENCE"
24983,PE 2 PG MAB,2.0,M 7-9AM,"YLEAÑA, CATE JESSIE ANN"
25093,PE 2 RF MBC,2.0,M 8-10AM,"ANDRESIO, ALVIN LLOYD"
25160,PE 2 WF MBC,2.0,M 8-10AM,"ISADA, FRANCIS IVAN"
25075,PE 2 BNB MBC,2.0,M 8-10AM,"MANILA, LUIS"
25102,PE 2 WT-F MBC,2.0,M 8-10AM,"FRANQUELLI, JOANNA"
25111,PE 2 RF MCD,2.0,M 9-11AM,"SANTIAGO, MA RACHELLE"
25047,PE 2 WT-M MDE,2.0,M 10AM-12PM,"FRANQUELLI, JOANNA"
25161,PE 2 WF MDE,2.0,M 10AM-12PM,"ISADA, FRANCIS IVAN"
25044,PE 2 WT-M MDE-1,2.0,M 10AM-12PM,"FERRER, NEIL PATRICK"
25032,PE 2 STD MEG,2.0,M 11AM-1PM,"ASILO, VON ACE"
25045,PE 2 WT-M MGI,2.0,M 12-2PM,"FERRER, NEIL PATRICK"
25159,PE 2 Y MIJ,2.0,M 1-3PM,"MOTI, LISSA AIREEN"
25162,PE 2 WF MJK,2.0,M 2-4PM,"ISADA, FRANCIS IVAN"
25131,PE 2 MHW MJK,2.0,M 2-4PM,"MANALO, MARCUS JARWIN"
25034,PE 2 TK MKL,2.0,M 3-5PM,"BUSTO, BRIXTONN JOHN"
25046,PE 2 WT-M MKL,2.0,M 3-5PM,"FERRER, NEIL PATRICK"
24985,PE 2 RF SAB,2.0,S 7-9AM,"BARBER, EDWIN"
24966,PE 2 CH SBC,2.0,S 8-10AM,"CARLOS, LEONARDO"
25025,PE 2 ST SBC,2.0,S 8-10AM,TBA
24986,PE 2 SCR SBC,2.0,S 8-10AM,"FILIO, MA. CRISTINA"
25086,PE 2 LD SBC,2.0,S 8-10AM,"KIMPO, ROSALINDA"
25100,PE 2 TK SBC,2.0,S 8-10AM,TBA
25035,PE 2 TK SBC-1,2.0,S 8-10AM,"BUSTO, BRIXTONN JOHN"
25041,PE 2 WF SCD,2.0,S 9-11AM,"BARBER, EDWIN"
25105,PE 2 WT-F SCD,2.0,S 9-11AM,"FERRER, NEIL PATRICK"
25024,PE 2 SCR SDE,2.0,S 10AM-12PM,"FILIO, MA. CRISTINA"
25128,PE 2 TK SDE,2.0,S 10AM-12PM,"BUSTO, BRIXTONN JOHN"
25087,PE 2 LD SDE,2.0,S 10AM-12PM,"KIMPO, ROSALINDA"
25026,PE 2 ST SDE,2.0,S 10AM-12PM,TBA
25106,PE 2 WT-F SEG,2.0,S 11AM-1PM,"FERRER, NEIL PATRICK"
24967,PE 2 CH SEG,2.0,S 11AM-1PM,"CARLOS, LEONARDO"
25101,PE 2 TK SIJ,2.0,S 1-3PM,"BUSTO, BRIXTONN JOHN"
25107,PE 2 WT-F SJK,2.0,S 2-4PM,"FERRER, NEIL PATRICK"
25077,PE 2 CH SJK,2.0,S 2-4PM,"CARLOS, LEONARDO"
24984,PE 2 PG TAB,2.0,T 7-9AM,"YLEAÑA, CATE JESSIE ANN"
25059,PE 2 LD THA,2.0,TTh 7-8AM,"LANDICHO, KENNETH ARWIN"
25147,PE 2 WF THA,2.0,TTh 7-8AM,TBA
24964,PE 2 AR THA,2.0,TTh 7-8AM,"GIALOGO, RICHARDSON"
25148,PE 2 WF THB,2.0,TTh 8-9AM,TBA
25126,PE 2 LTD THB,2.0,TTh 8-9AM,TBA
24965,PE 2 AR THB,2.0,TTh 8-9AM,"GIALOGO, RICHARDSON"
24976,PE 2 LD THB,2.0,TTh 8-9AM,"AGUILAR, MYNETTE"
25036,PE 2 TN THB,2.0,TTh 8-9AM,"JULIANO, ARIEL PRIMO"
24974,PE 2 INT THB,2.0,TTh 8-9AM,"LARIOSA, CATHERINE JOY"
25112,PE 2 RF THB,2.0,TTh 8-9AM,"SANTIAGO, MA RACHELLE"
25078,PE 2 INT THB-1,2.0,TTh 8-9AM,"OPINALDO, PIO NIÑO"
25060,PE 2 LD THB-1,2.0,TTh 8-9AM,"LANDICHO, KENNETH ARWIN"
25165,PE 2 WF THB-1,2.0,TTh 8-9AM,"BARTOLOME, RON ANTHONY"
25127,PE 2 LTD THC,2.0,TTh 9-10AM,TBA
25133,PE 2 BL THC,2.0,TTh 9-10AM,"CASTRO, CAMILLE"
25071,PE 2 AR THC,2.0,TTh 9-10AM,"GIALOGO, RICHARDSON"
24977,PE 2 LD THC,2.0,TTh 9-10AM,"AGUILAR, MYNETTE"
24975,PE 2 INT THC,2.0,TTh 9-10AM,"LARIOSA, CATHERINE JOY"
24972,PE 2 HIIT THC,2.0,TTh 9-10AM,"CALLANTA, CHRISTOPHER EMMANUEL"
25037,PE 2 TN THC,2.0,TTh 9-10AM,"JULIANO, ARIEL PRIMO"
25113,PE 2 WF THC,2.0,TTh 9-10AM,"SANTIAGO, MA RACHELLE"
25048,PE 2 WT-M THC,2.0,TTh 9-10AM,"FRANQUELLI, JOANNA"
25079,PE 2 INT THC-1,2.0,TTh 9-10AM,"OPINALDO, PIO NIÑO"
25151,PE 2 WF THC-1,2.0,TTh 9-10AM,TBA
25166,PE 2 WF THC-2,2.0,TTh 9-10AM,"BARTOLOME, RON ANTHONY"
25033,PE 2 STD THD,2.0,TTh 10-11AM,"ASILO, VON ACE"
25072,PE 2 AR THD,2.0,TTh 10-11AM,"GIALOGO, RICHARDSON"
25168,PE 2 PF THD,2.0,TTh 10-11AM,"PERENA, LALAINE ROSENDA"
25103,PE 2 WT-F THD,2.0,TTh 10-11AM,"FRANQUELLI, JOANNA"
25134,PE 2 BL THD,2.0,TTh 10-11AM,"CASTRO, CAMILLE"
25114,PE 2 WF THD,2.0,TTh 10-11AM,"SANTIAGO, MA RACHELLE"
24978,PE 2 LD THD,2.0,TTh 10-11AM,"AGUILAR, MYNETTE"
25108,PE 2 TN THD,2.0,TTh 10-11AM,"JULIANO, ARIEL PRIMO"
25030,PE 2 STD THD-1,2.0,TTh 10-11AM,"ARBOLEDA, ANDREI DOMENIQUE"
24959,PE 2 AD THE,2.0,TTh 11AM-12PM,"UY, NATALIA"
25098,PE 2 STD THE,2.0,TTh 11AM-12PM,"ASILO, VON ACE"
25135,PE 2 BL THE,2.0,TTh 11AM-12PM,"CASTRO, CAMILLE"
25099,PE 2 STD THG,2.0,TTh 12-1PM,"ASILO, VON ACE"
25155,PE 2 WT THG,2.0,TTh 12-1PM,TBA
24960,PE 2 AD THI,2.0,TTh 1-2PM,"UY, NATALIA"
25169,PE 2 PF THI,2.0,TTh 1-2PM,"PERENA, LALAINE ROSENDA"
25080,PE 2 INT THI,2.0,TTh 1-2PM,"OPINALDO, PIO NIÑO"
25124,PE 2 CT THI,2.0,TTh 1-2PM,TBA
25122,PE 2 BL THI,2.0,TTh 1-2PM,TBA
25118,PE 2 WT THI,2.0,TTh 1-2PM,"AQUINO, JOHN PATRICK"
25109,PE 2 TT THI,2.0,TTh 1-2PM,"JULIANO, ARIEL PRIMO"
25031,PE 2 STD THI,2.0,TTh 1-2PM,"ARBOLEDA, ANDREI DOMENIQUE"
25073,PE 2 AR THI,2.0,TTh 1-2PM,"GIALOGO, RICHARDSON"
25143,PE 2 MJ THI,2.0,TTh 1-2PM,TBA
25136,PE 2 BL THI-1,2.0,TTh 1-2PM,"CASTRO, CAMILLE"
25153,PE 2 WT THI-1,2.0,TTh 1-2PM,TBA
25144,PE 2 MJ THJ,2.0,TTh 2-3PM,TBA
25081,PE 2 INT THJ,2.0,TTh 2-3PM,"OPINALDO, PIO NIÑO"
25055,PE 2 PF THJ,2.0,TTh 2-3PM,"PERENA, LALAINE ROSENDA"
25074,PE 2 AR THJ,2.0,TTh 2-3PM,"GIALOGO, RICHARDSON"
25119,PE 2 WT THJ,2.0,TTh 2-3PM,"AQUINO, JOHN PATRICK"
25123,PE 2 BL THJ,2.0,TTh 2-3PM,TBA
25049,PE 2 WT-M THJ,2.0,TTh 2-3PM,"FRANQUELLI, JOANNA"
25137,PE 2 BL THJ-1,2.0,TTh 2-3PM,"CASTRO, CAMILLE"
24961,PE 2 AD THK,2.0,TTh 3-4PM,"UY, NATALIA"
25056,PE 2 PF THK,2.0,TTh 3-4PM,"PERENA, LALAINE ROSENDA"
25104,PE 2 WT-F THK,2.0,TTh 3-4PM,"FRANQUELLI, JOANNA"
25082,PE 2 INT THK,2.0,TTh 3-4PM,"OPINALDO, PIO NIÑO"
25083,PE 2 INT THL,2.0,TTh 4-5PM,"OPINALDO, PIO NIÑO"
25129,PE 2 MHW TLM,2.0,T 4-6PM,"DIAZ, FRANCIS CARLOS"
25090,PE 2 PG WAB,2.0,W 7-9AM,"YLEAÑA, CATE JESSIE ANN"
25057,PE 2 Y WCD,2.0,W 9-11AM,"MOTI, LISSA AIREEN"
25149,PE 2 WF WFA,2.0,WF 7-8AM,TBA
24970,PE 2 CT WFA,2.0,WF 7-8AM,"LANDINGIN, JOHN GIL"
25088,PE 2 LD WFA,2.0,WF 7-8AM,"LANDICHO, KENNETH ARWIN"
24971,PE 2 CT WFB,2.0,WF 8-9AM,"LANDINGIN, JOHN GIL"
25163,PE 2 CWT WFB,2.0,WF 8-9AM,TBA
25094,PE 2 RF WFB,2.0,WF 8-9AM,"ANDRESIO, ALVIN LLOYD"
25076,PE 2 BNB WFB,2.0,WF 8-9AM,"MANILA, LUIS"
25120,PE 2 AD WFB,2.0,WF 8-9AM,TBA
25040,PE 2 WF WFB,2.0,WF 8-9AM,"BARBER, EDWIN"
24979,PE 2 LD WFB,2.0,WF 8-9AM,"AGUILAR, MYNETTE"
25115,PE 2 RF WFB-1,2.0,WF 8-9AM,"SANTIAGO, MA RACHELLE"
25150,PE 2 WF WFB-1,2.0,WF 8-9AM,TBA
25089,PE 2 LD WFB-1,2.0,WF 8-9AM,"LANDICHO, KENNETH ARWIN"
25095,PE 2 RF WFC,2.0,WF 9-10AM,"ANDRESIO, ALVIN LLOYD"
25164,PE 2 CWT WFC,2.0,WF 9-10AM,TBA
25038,PE 2 TT WFC,2.0,WF 9-10AM,"JULIANO, ARIEL PRIMO"
25116,PE 2 WF WFC,2.0,WF 9-10AM,"SANTIAGO, MA RACHELLE"
25138,PE 2 MJ WFC,2.0,WF 9-10AM,"CASTRO, CAMILLE"
24980,PE 2 LD WFC,2.0,WF 9-10AM,"AGUILAR, MYNETTE"
24973,PE 2 HIIT WFC,2.0,WF 9-10AM,"CALLANTA, CHRISTOPHER EMMANUEL"
25042,PE 2 WT WFC,2.0,WF 9-10AM,"LANDINGIN, JOHN GIL"
25121,PE 2 AD WFC,2.0,WF 9-10AM,TBA
24981,PE 2 LD WFC-1,2.0,WF 9-10AM,"KIMPO, ROSALINDA"
25152,PE 2 WF WFC-1,2.0,WF 9-10AM,TBA
25039,PE 2 TT WFD,2.0,WF 10-11AM,"JULIANO, ARIEL PRIMO"
24968,PE 2 CHD WFD,2.0,WF 10-11AM,"OPINALDO, PIO NIÑO"
25043,PE 2 WT WFD,2.0,WF 10-11AM,"LANDINGIN, JOHN GIL"
25139,PE 2 MJ WFD,2.0,WF 10-11AM,"CASTRO, CAMILLE"
24982,PE 2 LD WFD,2.0,WF 10-11AM,"KIMPO, ROSALINDA"
25096,PE 2 STD WFD,2.0,WF 10-11AM,"ARBOLEDA, ANDREI DOMENIQUE"
25117,PE 2 WF WFD,2.0,WF 10-11AM,"SANTIAGO, MA RACHELLE"
25140,PE 2 MJ WFE,2.0,WF 11AM-12PM,"CASTRO, CAMILLE"
25084,PE 2 LD WFE,2.0,WF 11AM-12PM,"KIMPO, ROSALINDA"
25050,PE 2 WT-F WFE,2.0,WF 11AM-12PM,"MANALO, JERIEL"
25067,PE 2 AD WFE,2.0,WF 11AM-12PM,"UY, NATALIA"
25027,PE 2 ST WFE,2.0,WF 11AM-12PM,"JULIANO, ARIEL PRIMO"
24969,PE 2 CHD WFE,2.0,WF 11AM-12PM,"OPINALDO, PIO NIÑO"
25051,PE 2 WT-F WFG,2.0,WF 12-1PM,"MANALO, JERIEL"
25156,PE 2 WT WFG,2.0,WF 12-1PM,TBA
25154,PE 2 WT WFI,2.0,WF 1-2PM,TBA
25097,PE 2 STD WFI,2.0,WF 1-2PM,"ARBOLEDA, ANDREI DOMENIQUE"
25085,PE 2 LD WFI,2.0,WF 1-2PM,"KIMPO, ROSALINDA"
25068,PE 2 AD WFI,2.0,WF 1-2PM,"UY, NATALIA"
25141,PE 2 MJ WFI,2.0,WF 1-2PM,"CASTRO, CAMILLE"
25145,PE 2 PF WFI,2.0,WF 1-2PM,TBA
25028,PE 2 ST WFI,2.0,WF 1-2PM,"JULIANO, ARIEL PRIMO"
25125,PE 2 CT WFI,2.0,WF 1-2PM,TBA
25052,PE 2 WT-F WFI,2.0,WF 1-2PM,"MANALO, JERIEL"
25029,PE 2 ST WFJ,2.0,WF 2-3PM,"JULIANO, ARIEL PRIMO"
25142,PE 2 MJ WFJ,2.0,WF 2-3PM,"CASTRO, CAMILLE"
25146,PE 2 PF WFJ,2.0,WF 2-3PM,TBA
24957,PE 2 AD WFK,2.0,WF 3-4PM,"ASERON, MICHIKO"
25069,PE 2 AD WFK-1,2.0,WF 3-4PM,"UY, NATALIA"
24958,PE 2 AD WFL,2.0,WF 4-5PM,"ASERON, MICHIKO"
25058,PE 2 Y WJK,2.0,W 2-4PM,"MOTI, LISSA AIREEN"
25130,PE 2 MHW WLM,2.0,W 4-6PM,TBA
25061,PE 3 AKD WKL,2.0,W 3-5PM,"LOGAN, IAN LAWRENCE"
25053,PE 4 VR MTWHF1,2.0,MTWThF 7-9PM,TBA
25132,PE 4 VR MTWHF2,2.0,MTWThF 7-8AM,TBA
24997,PEd 91 MDG,3.0,M 10AM-1PM,"PERENA, LALAINE ROSENDA"
24996,PEd 91 THU,3.0,TTh 10-11:30AM,TBA
24995,PEd 91 THW,3.0,TTh 1-2:30PM,"BREBANTE, ZYRA RUTH"
24994,PEd 91 WFU,3.0,WF 10-11:30AM,"AGUILAR, MYNETTE"
25017,PEd 93 THR,3.0,TTh 8:30-10AM,"SABADO, MARVIN LUIS"
25018,PEd 93 THU,3.0,TTh 10-11:30AM,"SABADO, MARVIN LUIS"
25019,PEd 93 WFR,3.0,WF 8:30-10AM,"SABADO, MARVIN LUIS"
25063,PEd 93 WFU,3.0,WF 10-11:30AM,"PENEYRA, RACHELLE"
25020,PEd 94 THW,3.0,TTh 1-2:30PM,"SABADO, MARVIN LUIS"
25021,PEd 94 WFU,3.0,WF 10-11:30AM,"SABADO, MARVIN LUIS"
25022,PEd 95 THU,3.0,TTh 10-11:30AM,"MOTI, LISSA AIREEN"
25023,PEd 95 THW,3.0,TTh 1-2:30PM,"MOTI, LISSA AIREEN"
24991,PEd 100 THR,3.0,TTh 8:30-10AM,"RAVAL, KENNETH MARIUS"
24992,PEd 100 THV,3.0,TTh 11:30AM-1PM,"RAVAL, KENNETH MARIUS"
24987,PEd 100 WFR,3.0,WF 8:30-10AM,"ISADA, FRANCIS IVAN"
24993,PEd 100 WFR-1,3.0,WF 8:30-10AM,"RAVAL, KENNETH MARIUS"
24988,PEd 100 WFU,3.0,WF 10-11:30AM,"ISADA, FRANCIS IVAN"
24989,PEd 100 WFW,3.0,WF 1-2:30PM,"ISADA, FRANCIS IVAN"
24990,PEd 100 WFX,3.0,WF 2:30-4PM,"ISADA, FRANCIS IVAN"
24998,PEd 120.1 THR,3.0,TTh 8:30-10AM,"BARBER, EDWIN"
24999,PEd 120.2 THU,3.0,TTh 10-11:30AM,"BARBER, EDWIN"
25000,PEd 133.2 WFU,3.0,WF 10-11:30AM,"MANILA, LUIS"
