course number,name,units,schedule,professor
34367,MuP 160 VMT VMT7,3.0,TBA,"NEPOMUCENO, RICA"
34920,MuP 160 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34929,MuP 160 WWD Sax WWD4,3.0,TBA,"GUEVARRA, MICHAEL MARK"
34938,MuP 160 WWD Cla WWD5,3.0,TBA,"RIVERA, JAYSON"
34947,MuP 160 WWD Bas WWD6,3.0,TBA,"SINGCUENCO, NOEL"
34860,MuP 170 BR Tpt BR1,3.0,TBA,"MAIGUE, RAYMUNDO"
34869,MuP 170 BR Trb BR2,3.0,TBA,"AMBAT, RODNEY"
34878,MuP 170 BR Tu BR3,3.0,TBA,"DELA PERET, BENEDICTO"
34894,MuP 170 BR Trb BR5,3.0,TBA,"RAMOS, CORNELIO"
34903,MuP 170 PERC PERC1,3.0,TBA,"TOLENTINO, ELIZALDE"
34912,MuP 170 PERC PERC2,3.0,TBA,"ROQUE, LEODIVINO"
33844,MuP 170 PNO PNO1,3.0,TBA,"ALDECOA, ENA MARIA"
33934,MuP 170 PNO PNO12,3.0,TBA,"RIVERA, RICHELLE"
33944,MuP 170 PNO PNO13,3.0,TBA,"NICOLASORA, MICHELLE"
33854,MuP 170 PNO PNO2,3.0,TBA,"CHENG, CAROLYN"
33865,MuP 170 PNO PNO3,3.0,TBA,"BALASICO, PIA MARGARITA"
33875,MuP 170 PNO PNO4,3.0,TBA,"ESPINO, AUGUSTO"
33884,MuP 170 PNO PNO5,3.0,TBA,"FERNANDEZ, MITA ANTONIA"
33894,MuP 170 PNO PNO6,3.0,TBA,"GONZALES, GERALDINE MARIE"
33904,MuP 170 PNO PNO7,3.0,TBA,"MAGALIT, LUCI"
33914,MuP 170 PNO PNO8,3.0,TBA,"MALICDEM, GEMMA FILIPINA"
33924,MuP 170 PNO PNO9,3.0,TBA,"MERCED, APRIL DAWNENA"
34328,MuP 170 VMT VMT1,3.0,TBA,CONCEALED
34377,MuP 170 VMT VMT10,3.0,TBA,"VELASCO, JONATHAN"
34387,MuP 170 VMT VMT11,3.0,TBA,"DIAZ, RAYMOND LESLIE"
34337,MuP 170 VMT VMT2,3.0,TBA,"FERRER, ALEGRIA"
34347,MuP 170 VMT VMT4,3.0,TBA,"CRUZ, RAINIER ARTHUR"
34358,MuP 170 VMT VMT5,3.0,TBA,"VALDELLON-MOLINA, KATHERINE FRANCES"
34368,MuP 170 VMT VMT7,3.0,TBA,"NEPOMUCENO, RICA"
34921,MuP 170 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34930,MuP 170 WWD Sax WWD4,3.0,TBA,"GUEVARRA, MICHAEL MARK"
34939,MuP 170 WWD Cla WWD5,3.0,TBA,"RIVERA, JAYSON"
34948,MuP 170 WWD Bas WWD6,3.0,TBA,"SINGCUENCO, NOEL"
34861,MuP 180 BR Tpt BR1,3.0,TBA,"MAIGUE, RAYMUNDO"
34870,MuP 180 BR Trb BR2,3.0,TBA,"AMBAT, RODNEY"
34879,MuP 180 BR Tu BR3,3.0,TBA,"DELA PERET, BENEDICTO"
34887,MuP 180 BR Fr BR4,3.0,TBA,"VILLANUEVA, MAHLER"
34895,MuP 180 BR Trb BR5,3.0,TBA,"RAMOS, CORNELIO"
34904,MuP 180 PERC PERC1,3.0,TBA,"TOLENTINO, ELIZALDE"
34913,MuP 180 PERC PERC2,3.0,TBA,"ROQUE, LEODIVINO"
33845,MuP 180 PNO PNO1,3.0,TBA,"ALDECOA, ENA MARIA"
33935,MuP 180 PNO PNO12,3.0,TBA,"RIVERA, RICHELLE"
33945,MuP 180 PNO PNO13,3.0,TBA,"NICOLASORA, MICHELLE"
33856,MuP 180 PNO PNO2,3.0,TBA,"CHENG, CAROLYN"
33866,MuP 180 PNO PNO3,3.0,TBA,"BALASICO, PIA MARGARITA"
33876,MuP 180 PNO PNO4,3.0,TBA,"ESPINO, AUGUSTO"
33885,MuP 180 PNO PNO5,3.0,TBA,"FERNANDEZ, MITA ANTONIA"
33895,MuP 180 PNO PNO6,3.0,TBA,"GONZALES, GERALDINE MARIE"
33905,MuP 180 PNO PNO7,3.0,TBA,"MAGALIT, LUCI"
33915,MuP 180 PNO PNO8,3.0,TBA,"MALICDEM, GEMMA FILIPINA"
33925,MuP 180 PNO PNO9,3.0,TBA,"MERCED, APRIL DAWNENA"
34329,MuP 180 VMT VMT1,3.0,TBA,"VALENA, MA. CECILIA"
34378,MuP 180 VMT VMT10,3.0,TBA,"VELASCO, JONATHAN"
34388,MuP 180 VMT VMT11,3.0,TBA,"DIAZ, RAYMOND LESLIE"
34338,MuP 180 VMT VMT2,3.0,TBA,"FERRER, ALEGRIA"
34349,MuP 180 VMT VMT4,3.0,TBA,"CRUZ, RAINIER ARTHUR"
34359,MuP 180 VMT VMT5,3.0,TBA,"VALDELLON-MOLINA, KATHERINE FRANCES"
34369,MuP 180 VMT VMT7,3.0,TBA,"NEPOMUCENO, RICA"
34922,MuP 180 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34931,MuP 180 WWD Sax WWD4,3.0,TBA,"GUEVARRA, MICHAEL MARK"
34940,MuP 180 WWD Cla WWD5,3.0,TBA,"RIVERA, JAYSON"
34949,MuP 180 WWD Bas WWD6,3.0,TBA,"SINGCUENCO, NOEL"
34862,MuP 190 BR Tpt BR1,3.0,TBA,"MAIGUE, RAYMUNDO"
34871,MuP 190 BR Trb BR2,3.0,TBA,"AMBAT, RODNEY"
34880,MuP 190 BR Tu BR3,3.0,TBA,"DELA PERET, BENEDICTO"
34888,MuP 190 BR Fr BR4,3.0,TBA,"VILLANUEVA, MAHLER"
34896,MuP 190 BR Trb BR5,3.0,TBA,"RAMOS, CORNELIO"
34905,MuP 190 PERC PERC1,3.0,TBA,"TOLENTINO, ELIZALDE"
34914,MuP 190 PERC PERC2,3.0,TBA,"TOLENTINO, ELIZALDE"
33846,MuP 190 PNO PNO1,3.0,TBA,"ALDECOA, ENA MARIA"
33936,MuP 190 PNO PNO12,3.0,TBA,"RIVERA, RICHELLE"
33946,MuP 190 PNO PNO13,3.0,TBA,"NICOLASORA, MICHELLE"
33857,MuP 190 PNO PNO2,3.0,TBA,"CHENG, CAROLYN"
33867,MuP 190 PNO PNO3,3.0,TBA,"BALASICO, PIA MARGARITA"
33877,MuP 190 PNO PNO4,3.0,TBA,"ESPINO, AUGUSTO"
33886,MuP 190 PNO PNO5,3.0,TBA,"FERNANDEZ, MITA ANTONIA"
33896,MuP 190 PNO PNO6,3.0,TBA,"GONZALES, GERALDINE MARIE"
33906,MuP 190 PNO PNO7,3.0,TBA,"MAGALIT, LUCI"
33916,MuP 190 PNO PNO8,3.0,TBA,"MALICDEM, GEMMA FILIPINA"
33926,MuP 190 PNO PNO9,3.0,TBA,"MERCED, APRIL DAWNENA"
34330,MuP 190 VMT VMT1,3.0,TBA,"VALENA, MA. CECILIA"
34379,MuP 190 VMT VMT10,3.0,TBA,"VELASCO, JONATHAN"
34389,MuP 190 VMT VMT11,3.0,TBA,"DIAZ, RAYMOND LESLIE"
34339,MuP 190 VMT VMT2,3.0,TBA,"FERRER, ALEGRIA"
34350,MuP 190 VMT VMT4,3.0,TBA,"CRUZ, RAINIER ARTHUR"
34360,MuP 190 VMT VMT5,3.0,TBA,"VALDELLON-MOLINA, KATHERINE FRANCES"
34370,MuP 190 VMT VMT7,3.0,TBA,"NEPOMUCENO, RICA"
34923,MuP 190 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34932,MuP 190 WWD Sax WWD4,3.0,TBA,"GUEVARRA, MICHAEL MARK"
34941,MuP 190 WWD Cla WWD5,3.0,TBA,"RIVERA, JAYSON"
34950,MuP 190 WWD Bas WWD6,3.0,TBA,"SINGCUENCO, NOEL"
30903,MuP 194 HLPNO9,1.0,Th 4-5PM lec/work TBA,"RODRIGUEZ-CARRANZA, ANNA PATRICIA; MERCED, APRIL DAWNENA; VILLANUEVA, MAHLER"
30901,MuP 194 TLVMTD1,1.0,T 4-5PM lec/work TBA,"BAGUILAT, ANGELA; JAMISOLAMIN, SOLAIMAN; CAYABYAB, CRISTINA MARIA"
30902,MuP 194 WLCOND2,1.0,W 4-5PM lec/work TBA,"MARTINEZ, EDNA MARCIL; MARFIL, MARIE JOCELYN; ARACAMA, JANET"
34996,MuP 195 PERC PERC1,1.0,TBA,"ROQUE, LEODIVINO"
33951,MuP 195 PNO PNO2,1.0,TBA,"CHENG, CAROLYN"
33952,MuP 195 PNO PNO4,1.0,TBA,"ESPINO, AUGUSTO"
33953,MuP 196 PNO PNO2,1.0,TBA,"CHENG, CAROLYN"
33954,MuP 196 PNO PNO3,1.0,TBA,"BALASICO, PIA MARGARITA"
33955,MuP 196 PNO PNO4,1.0,TBA,"ESPINO, AUGUSTO"
33956,MuP 196 PNO PNO6,1.0,TBA,"GONZALES, GERALDINE MARIE"
33957,MuP 196 PNO PNO8,1.0,TBA,"MALICDEM, GEMMA FILIPINA"
34399,MuP 196 VMT VMT1,1.0,TBA,"VALENA, MA. CECILIA"
34994,MuP 197 BR Fr BR4,1.0,TBA,"VILLANUEVA, MAHLER"
33958,MuP 197 PNO PNO3,1.0,TBA,"BALASICO, PIA MARGARITA"
34995,MuP 197 WWD Cla WWD5,1.0,TBA,"RIVERA, JAYSON"
35507,MuP 204 STG,3.0,W 2-5PM lec TBA,"MARTINEZ, EDNA MARCIL"
35504,MuP 220 STG STG,3.0,TBA,"MANIMTIM, NATHAN NEIL"
35508,MuP 220 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
35506,MuP 291 GTR STG,3.0,TBA,"MANIMTIM, NATHAN NEIL"
33118,MuPC 1 A HXMR5,1.0,Th 2:30-3:30PM lec TBA,"MATUTE, MA LOURDES CECILIA"
34761,MuPC 1 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31475,MuPC 1 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
33117,MuPC 1 A TXMR5,1.0,T 2:30-3:30PM lec TBA,"MATUTE, MA LOURDES CECILIA"
33119,MuPC 1 A TXYMR5,1.0,T 3:30-4:30PM lec TBA,TBA
32561,MuPC 1 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31485,MuPC 1 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31465,MuPC 1 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34751,MuPC 1 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32551,MuPC 1 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34762,MuPC 2 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
33120,MuPC 2 A TCMR4,1.0,T 9-10AM lec TBA,"KALANDUYAN, KANAPIA"
33170,MuPC 2 TCMR4-1,1.0,T 1-2PM lec TBA,TBA
33121,MuPC 2 A TDMR4,1.0,T 10-11AM lec TBA,"KALANDUYAN, KANAPIA"
31476,MuPC 2 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32562,MuPC 2 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31486,MuPC 2 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31466,MuPC 2 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34752,MuPC 2 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32552,MuPC 2 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34763,MuPC 3 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
33122,MuPC 3 A MCMR9,1.0,M 9-10AM lec TBA,"ONGSIACO, VICENTE"
31477,MuPC 3 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32563,MuPC 3 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31487,MuPC 3 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31467,MuPC 3 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34753,MuPC 3 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32553,MuPC 3 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34764,MuPC 4 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31478,MuPC 4 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32564,MuPC 4 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31488,MuPC 4 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31468,MuPC 4 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34754,MuPC 4 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32554,MuPC 4 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34765,MuPC 5 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31479,MuPC 5 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32565,MuPC 5 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31489,MuPC 5 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31469,MuPC 5 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34755,MuPC 5 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32555,MuPC 5 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
33123,MuPC 5 A WVMR6,1.0,W 11:30AM-12:30PM lec TBA,"MONTANO, LILYMAE"
33124,MuPC 6 A FVMR6,1.0,F 11:30AM-12:30PM lec TBA,"MONTANO, LILYMAE"
34766,MuPC 6 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31480,MuPC 6 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32566,MuPC 6 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31490,MuPC 6 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31470,MuPC 6 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34756,MuPC 6 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32556,MuPC 6 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
33125,MuPC 7 A FIMR7,1.0,F 1-2PM lec TBA,"MONTES, TERESA"
34767,MuPC 7 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31481,MuPC 7 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32567,MuPC 7 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31491,MuPC 7 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31471,MuPC 7 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34757,MuPC 7 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32557,MuPC 7 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34768,MuPC 8 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31482,MuPC 8 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32568,MuPC 8 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31492,MuPC 8 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31472,MuPC 8 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34758,MuPC 8 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32558,MuPC 8 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34769,MuPC 9 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31483,MuPC 9 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32569,MuPC 9 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31493,MuPC 9 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31473,MuPC 9 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34759,MuPC 9 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32559,MuPC 9 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34770,MuPC 10 B HXYZBR2,1.0,Th 2:30-6:30PM lec TBA,"AMBAT, RODNEY"
31484,MuPC 10 C THVCOND3,1.0,TTh 11:30AM-12:30PM lec TBA,"CARPIO, MARK ANTHONY"
32570,MuPC 10 O TXYSTG5,1.0,T 2:30-5:30PM lec TBA,"MARTINEZ, EDNA MARCIL"
31494,MuPC 10 C WFVCOND2,1.0,WF 11:30AM-12:30PM lec TBA,"ARACAMA, JANET"
31474,MuPC 10 C WFVCOND5,1.0,TTh 11:30AM-12:30PM lec TBA,"SHANGKUAN, BEVERLY CLAUDINE"
34760,MuPC 10 J WIJKLBR1,1.0,W 1-5PM lec TBA,"MAIGUE, RAYMUNDO"
32560,MuPC 10 G WNOSTG3,1.0,W 5-7PM lec TBA,"DEMETILLO, LESTER; JAMISOLAMIN, SOLAIMAN"
34772,MuPC 111 BR BR4,2.0,TBA,"VILLANUEVA, MAHLER"
34782,MuPC 111 PERC PERC2,2.0,TBA,"TOLENTINO, ELIZALDE"
33651,MuPC 111 PNO WKLPNO1,2.0,W 3-5PM lec TBA,"ALDECOA, ENA MARIA"
34777,MuPC 111 WWD WWD2,2.0,TBA,"GRAGERA, JOSE ROMEL"
34210,MuPC 111 VMT WWXVMT9,2.0,W 1:30-3:30PM lec TBA,"ACOYMO, RAMON MA; ROLDAN, ALBERT NAPOLEON"
34773,MuPC 131 BR BR4,2.0,TBA,"VILLANUEVA, MAHLER"
33652,MuPC 131 PNO TIJPNO7,2.0,T 1-3PM lec TBA,"MAGALIT, LUCI"
34783,MuPC 131 PERC WWD2,2.0,TBA,"TOLENTINO, ELIZALDE"
34778,MuPC 131 WWD WWD2,2.0,TBA,"GRAGERA, JOSE ROMEL"
33653,MuPC 141 PNO HKLPNO1,2.0,Th 3-5PM lec TBA,"MALICDEM, GEMMA FILIPINA"
34775,MuPC 146 BR BR4,2.0,TBA,"VILLANUEVA, MAHLER"
34780,MuPC 146 WWD WWD6,2.0,TBA,"SINGCUENCO, NOEL"
34776,MuPC 147 BR BR4,2.0,TBA,"VILLANUEVA, MAHLER"
33654,MuPC 147 PNO WCDPNO4,2.0,W 9-11AM lec TBA,"ESPINO, AUGUSTO"
34781,MuPC 147 WWD WWD6,2.0,TBA,"SINGCUENCO, NOEL"
34774,MuPC 151 BR BR4,2.0,TBA,"VILLANUEVA, MAHLER"
32573,MuPC 151 STG TLNSTG9,2.0,T 4-6PM lec TBA,"PASAMBA, EDUARDO"
34779,MuPC 151 WWD WWD2,2.0,TBA,"GRAGERA, JOSE ROMEL"
34784,MuPC 151 PERC WWD2,2.0,TBA,"TOLENTINO, ELIZALDE"
32571,MuPC 157 STG FKLNSTG9,3.0,F 3-6PM lec TBA,"PASAMBA, EDUARDO"
32572,MuPC 157 STG WCDESTG5,3.0,W 10-11AM lec TBA,"MARTINEZ, EDNA MARCIL"
32574,MuPC 161 STG WLNSTG9,2.0,W 4-6PM lec TBA,"PASAMBA, EDUARDO"
33655,MuPC 167 PNO FGIJPNO1,3.0,F 12-3PM lec TBA,"ALDECOA, ENA MARIA; NICOLASORA, MICHELLE"
32575,MuPC 171 STG HLNSTG9,2.0,Th 4-6PM lec TBA,"PASAMBA, EDUARDO"
34771,MuPC 177 THUWWD5,3.0,TTh 10-11:30AM lec TBA,"GUEVARRA, MICHAEL MARK"
34211,MuPC 181 VMT WXYVMT9,2.0,W 3:30-5:30PM lec TBA,"ACOYMO, RAMON MA"
35502,Mus 303 COMP,3.0,W 3-6PM lec TBA,"SANTOS, RAMON"
35503,Mus 397 MR12Music and Capitalism,3.0,T 5-8PM lec TBA,"TAN, ARWIN"
31014,MuT 11 MHWVEGPNO2,5.0,W 11AM-1PM lec TBA; MTh 11:30AM-1PM lec TBA,"CHENG, CAROLYN; GUADALUPE, JOCELYN"
31001,MuT 11 MTHBRCOMP2,5.0,M 8-10AM lec TBA; TTh 8:30-10AM lec TBA,"MUYCO, MARIA CHRISTINE"
31004,MuT 11 MTHBRCOMP3,5.0,M 8-10AM lec TBA; TTh 8:30-10AM lec TBA,"TRANGCO, MARY KATHERINE"
31003,MuT 11 MTHBRCOMP7,5.0,M 8-10AM lec TBA; TTh 8:30-10AM lec TBA,"MARFIL, MARIE JOCELYN"
31005,MuT 11 MTHBRCOMP9,5.0,M 8-10AM lec TBA; TTh 8:30-10AM lec TBA,"VILLANUEVA, ALEXANDER-JOHN"
31002,MuT 11 MTHBRPNO7,5.0,M 8-10AM lec TBA; TTh 8:30-10AM lec TBA,"MAGALIT, LUCI"
31015,MuT 13 MHWFMIBPNO2,5.0,M 8-9AM lec TBA; MWThF 1-2PM lec TBA,"CHENG, CAROLYN; PERALEJO-MEDINA, DESIREE; GUADALUPE, JOCELYN"
31009,MuT 13 MTHIJWCOMP2,5.0,TTh 1-2:30PM lec TBA; M 1-3PM lec TBA,"MUYCO, MARIA CHRISTINE"
31006,MuT 13 MTHIJWCOMP3,5.0,TTh 1-2:30PM lec TBA; M 1-3PM lec TBA,"TRANGCO, MARY KATHERINE"
31008,MuT 13 MTHIJWCOMP9,5.0,TTh 1-2:30PM lec TBA; M 1-3PM lec TBA,"VILLANUEVA, ALEXANDER-JOHN"
31007,MuT 13 MTHWIJCOMP7,5.0,TTh 1-2:30PM lec TBA; M 1-3PM lec TBA,"MARFIL, MARIE JOCELYN"
31010,MuT 111 HXYPNO7,3.0,Th 2:30-5:30PM lec TBA,"MAGALIT, LUCI"
31011,MuT 123 WFUCOMP4,3.0,WF 10-11:30AM lec TBA,"BAES, JONAS"
31012,MuT 135 WFWCOMP4,3.0,WF 1-2:30PM lec TBA,"BAES, JONAS"
35505,MuT 213 COMP,3.0,Th 5-8PM lec TBA,"MUYCO, MARIA CHRISTINE"
47991,NSTP CSSP M,3.0,M 11AM-1PM lec TBA(DAnthro),"TAQUEBAN, EFENITA MAY"
23757,NSTP CHE MBCD,3.0,M 8-11AM lec TBA(OCS),"CALLANTA, LUZ FELICIDAD"
41397,NSTP CS MBCD,3.0,M 8-11AM lec TBA(NIP),CONCEALED
24857,NSTP CHK MBD,3.0,M 8:30-11:30AM lec TBA(CHK),TBA
24861,NSTP CHK MBD-1,3.0,M 8:30-11:30AM lec TBA(CHK),TBA
51394,NSTP Educ MCDE,3.0,M 8:30-11:30AM lec TBA(DCI),"ZARA, NERISSA"
51396,NSTP Educ MCDE-1,3.0,M 8:30-11:30AM lec TBA(DCI),"ZAFRA, REYNELE BREN"
51398,NSTP Educ MCDE-2,3.0,M 8:30-11:30AM lec TBA(DCI),"ZAMORA, MARIA CECILIA"
32015,NSTP CMu MCDEMuEd1,3.0,M 9AM-12PM lec TBA(DMuE),"NAJERA, MARIA SHERLA"
32017,NSTP CMu MIJKMuEd1,3.0,M 1-4PM lec TBA(DMuE),"NAJERA, MARIA SHERLA"
24859,NSTP CHK MIK,3.0,M 1-4PM lec TBA(CHK),TBA
24863,NSTP CHK MIK-1,3.0,M 1-4PM lec TBA(CHK),TBA
28171,NSTP CMC MRV,3.0,M 9AM-12PM lec TBA(OCS),"RARA, MA. CRISTINA"
47992,NSTP Common Module CSSP M,0.0,M 11AM-1PM lec TBA(DAnthro),"TAQUEBAN, EFENITA MAY"
23758,NSTP Common Module CHE MBCD,0.0,M 8-11AM lec TBA(OCS),"CALLANTA, LUZ FELICIDAD"
41398,NSTP Common Module CS MBCD,0.0,M 8-11AM lec TBA(NIP),CONCEALED
24858,NSTP Common Module CHK MBD,0.0,M 8:30-11:30AM lec TBA(CHK),TBA
24862,NSTP Common Module CHK MBD-1,0.0,M 8:30-11:30AM lec TBA(CHK),TBA
51395,NSTP Common Module Educ MCDE,0.0,M 8:30-11:30AM lec TBA(DCI),"ZARA, NERISSA"
51397,NSTP Common Module Educ MCDE-1,0.0,M 8:30-11:30AM lec TBA(DCI),TBA
51399,NSTP Common Module Educ MCDE-2,0.0,M 8:30-11:30AM lec TBA(DCI),"ZAMORA, MARIA CECILIA"
32016,NSTP Common Module CMu MCDEMuEd1,0.0,M 9AM-12PM lec TBA(DMuE),"NAJERA, MARIA SHERLA"
32018,NSTP Common Module CMu MIJKMuEd1,0.0,M 1-4PM lec TBA(DMuE),"NAJERA, MARIA SHERLA"
24860,NSTP Common Module CHK MIK,0.0,M 1-4PM lec TBA(CHK),TBA
24864,NSTP Common Module CHK MIK-1,0.0,M 1-4PM lec TBA(CHK),TBA
28172,NSTP Common Module CMC MRV,0.0,M 9AM-12PM lec TBA(OCS),"RARA, MA. CRISTINA"
24375,Nutr 202 TBCD,3.0,T 8-11AM lec TBA,"AMARRA, MA SOFIA"
24376,Nutr 225 SBCD,3.0,S 8-11AM lec TBA,"CALLANTA, LUZ FELICIDAD"
24377,Nutr 265 HBCD,3.0,Th 8-11AM lec TBA,"AMARRA, MA SOFIA"
24378,Nutr 299 MIJK,3.0,M 1-4PM lec TBA,"BAYAGA, CECILE LEAH"
60061,PA 101 THR,3.0,TTh 8:30-10AM lec TBA,"BERSE, KRISTOFFER"
60109,PA 101 THR-1,3.0,TTh 8:30-10AM lec TBA,"BAGUS, ISAGANI"
60069,PA 101 WFU,3.0,WF 10-11:30AM lec TBA,"CALUGAY, ZITA CONCEPCION"
60067,PA 102 THW,3.0,TTh 1-2:30PM lec TBA,"CABOTAJE, CHARLIE"
60068,PA 102 THX,3.0,TTh 2:30-4PM lec TBA,"CABOTAJE, CHARLIE"
60118,PA 104 THW,3.0,TTh 1-2:30PM lec TBA,"MUYOT, JUSTIN ALBERT"
